year,doy,hod,Ps,PPFD,Tair,Tleaf,VPD,Patm,u,CO2,gb,O2,Vmax25,gamstar25,Tref,JV,Rlref,TRlref,Kc25,Ko25,alpha,c1,c2,c3,c4,eps_l,albedo_l,tau_l,chi_l,kn,Ev,Ej,Egamstar,Ec,Eo,deltaSv,deltaSj,Hdv,Hdj,height,LAI,max_leaf_width,g1,g1T,Kappa,Lambda,Eta,P50,P88,kmax,kmax2,kmaxT,kmaxWUE,kmaxCN,kmaxCM,kmaxLC,kmaxS1,kmaxS2,krlC,krlM,ratiocrit,sref,srefT,PrefT,PcritC,PcritM,Alpha,Beta,ground_area,Ztop,Zbottom,Psie,hyds,theta_sat,fc,pwp,bch
[-],[-],[h],[MPa],[umol m-2 s-1],[deg C],[deg C],[kPa],[kPa],[m s-1],[Pa],[mol m-2 s-1],[kPa],[umol m-2 s-1],[Pa],[deg C],[-],[umol m-2 s-1],[deg C],[Pa],[Pa],[mol(photon) mol(e-)-1],[-],[-],[-],[-],[-],[-],[-],[-],[-],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1],[J mol-1 K-1],[J mol-1 K-1],[J mol-1],[J mol-1],[m],[m2 m-2],[m],[kPa0.5],[-],[umol m-2 s-1],[mol mol-1],[mol mol-1],[-MPa],[-MPa],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[mmol m-2 s-1 MPa-1],[-],[MPa-1],[MPa-1],[MPa],[MPa],[MPa],[mol m-2 s-1 MPa-2],[mol m-2 s-1 MPa-1],[m2],[m],[m],[MPa],[m s-1],[m3 m-3],[m3 m-3],[m3 m-3],[-]
2009,117,6.8,-0.625,1498,19.28,18.51,1.4,98.37,0,39.8632815,2.84,20.8,56.94056536,4.22,25,1.730753822,0.525,25,39.96,27.48,0.3,0.7,0.99,0.83,0.93,0.97,0.15,0.05,0.01,0.001,60000,30000,37830,79430,36380,650,650,200000,200000,5.5,1,0.001,2.4942,3.5,5,5,5,6.88,9.43,1,1,1,1,1,1,1,1,1,1,1,0.05,2,1.815709721,-3.018643186,-6.88,-6.88,5,1,1,0.02,1,-0.00162395,9.31E-06,0.4079013,0.213388,0.1027524,8.254092083
2009,117,8.333333333,-0.65,1501,21.91,20.28,1.41,98.28,0,39.4012395,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,117,8.35,-0.65,1501,22.01,20.39,1.42,98.28,0,39.403266,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,117,9.6,-0.55,1501,24.85,23.45,1.79,98.27,0,39.63327375,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,117,11.1,-0.4,1500,25.98,24.72,2,98.2,0,39.707241,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,117,12.1,-0.35,1501,25.39,24.81,2.03,98.12,0,39.83187075,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,117,13.11666667,-0.375,1499,25.84,24.92,1.92,98.08,0,39.8632815,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,117,14.15,-0.491666667,1501,24.51,22.77,1.71,98.04,0,39.86632125,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,117,15.16666667,-0.4,1500,26.24,24.94,2.03,97.97,0,40.32025725,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,169,6.333333333,-0.683333333,1502,23.24,24.89,1.01,99.67,0,40.14192525,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,169,7.416666667,-0.5,1499,22.59,26.11,1.83,99.68,0,40.0578255,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,169,8.466666667,-0.566666667,1499,23.73,26.96,1.87,99.64,0,39.9483945,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,169,11.03333333,-0.55,1499,27.82,30.28,2.27,99.59,0,40.157124,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,169,12.08333333,-0.466666667,1500,30.38,33.71,3.33,99.58,0,40.23311775,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,169,13.3,-0.65,1499,30.65,34.64,3.7,99.5,0,40.266555,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,169,14.45,-0.55,1303,29.39,34.57,3.45,99.48,0,39.79539375,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,202,6.6,-1.683333333,1502,19.35,24.92,2.19,99.27,0,40.20069375,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,202,7.783333333,-0.775,1500,23.3,24.92,1.57,99.34,0,40.181442,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,202,8.766666667,-0.725,1608,22.83,25.1,1.38,99.36,0,39.70014825,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,202,9.8,-1,1501,20.95,25.03,1.1,99.43,0,39.5633595,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,202,11.13333333,-1.166666667,1245,24.58,27.65,1.66,99.44,0,39.96359325,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,202,13.25,-1.3625,1240,24.32,28.21,1.69,99.44,0,39.73865175,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,202,14.63333333,-0.59,1501,23.56,26.12,1.32,99.42,0,39.68798925,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,202,15.71666667,-0.725,1227,22.66,25.87,1.3,99.37,0,39.658605,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,235,7.35,-3.0825,1501,24.78,29.93,2.97,99.16,0,40.29999225,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,235,8.383333333,-1.9,1501,27.63,32.18,3.33,99.15,0,39.87442725,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,235,9.316666667,-2.325,1499,28.49,33.99,3.85,99.14,0,40.355721,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,235,10.46666667,-1.77,1501,30.2,32.92,3.5,99.11,0,40.26351525,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,235,11.41666667,-2.5,1501,30.94,35.18,4.24,99.06,0,40.41955575,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,235,12.95,-1.875,1321,28.66,34.85,4,99.01,0,40.36484025,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,235,13.81666667,-2.715,1502,29.58,33.53,3.65,98.96,0,40.40942325,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,275,8.216666667,-2.3,1668,23.44,24.14,2.19,99.22,0,40.15813725,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,275,9.216666667,-3.25,1230,23.25,22.59,1.75,99.23,0,40.41144975,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,275,10.4,-2.175,1499,25.05,25.32,2.29,99.2,0,40.27972725,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,275,12.8,-2.895,1498,25.16,25.02,2.14,99.09,0,40.323297,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,275,13.8,-3.4,1501,24.92,24.24,1.93,99.05,0,40.525947,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,332,9.1,-0.55,1502,19.31,18.79,1.25,99.34,0,39.68596275,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,332,10.03333333,-0.55,1501,20.11,19.25,1.17,99.35,0,39.5957835,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,332,11.01666667,-0.55,1498,20.77,18.52,1.07,99.31,0,40.3334295,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,332,11.91666667,-0.7,1500,24.48,24.03,1.84,99.22,0,39.90685125,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,332,16.5,-0.7,1500,19.47,19.39,1.24,98.88,0,39.9524475,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,333,11.21666667,-0.7,1500,21.22,21.49,1.36,97.71,0,39.60895575,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,333,12.2,-0.7,1499,21.62,22.03,1.5,97.57,0,39.9808185,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,333,13.28333333,-0.55,1501,22.34,22.49,1.55,97.52,0,39.89671875,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,333,14.11666667,-0.65,1502,22.13,22.8,1.65,97.41,0,39.897732,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
